id_kabupaten,nama_kabupaten,luas_wilayah_km2,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.10.14_1,Klaten,0.015804867724668204,0.00364797081623347,0.47815943963103746,0.43656754609592835,0.026750972762645917,2,0.25834684220986043,Sedang,-0.15871607828772893,-0.034369564489775725
IDN.10.15_1,KotaMagelang,0.00021550243456462464,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7898589116024254,0.03536827412869844
IDN.10.16_1,KotaPekalongan,0.0008525179279719205,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7897429569773806,0.035238886925267186
IDN.10.17_1,KotaSemarang,0.00859930861553823,0.00045599635202918376,0.7221419488896044,0.9510921521525295,0.019455252918287938,0,0.3700323617136747,Tinggi,0.35725223236648707,-0.02138479930062047
IDN.10.18_1,KotaTegal,0.0006925822510786242,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7897720697409435,0.035271372210438856
IDN.10.19_1,Kudus,0.009721619327957889,0.00045599635202918376,0.5419299126820323,0.7137451130780118,0.019455252918287938,2,0.25834684220986043,Sedang,0.07250837650254638,-0.0039502044497984265
IDN.10.20_1,Magelang,0.025607838757486016,0.002279981760145919,0.5227519088183792,0.5034001332480978,0.1482490272373541,2,0.25834684220986043,Sedang,-0.05759518459243873,0.060572394794193726
IDN.10.21_1,Pati,0.03580090846469335,0.001823985408116735,0.5827656007099785,0.5678159208083498,0.2806420233463035,2,0.25834684220986043,Sedang,0.05445417200304026,0.15776846613861195
IDN.10.22_1,Pekalongan,0.02014824969226737,0.002279981760145919,0.40137776039529505,0.4497928971304952,0.02217898832684825,2,0.25834684220986043,Sedang,-0.20152620796748766,-0.007132689795923471
IDN.10.23_1,Pemalang,0.0256928851495353,0.002279981760145919,0.6040658490116753,0.5926409331790622,0.31906614785992216,2,0.25834684220986043,Sedang,0.09145515213711974,0.18826790377023794
IDN.10.24_1,Purbalingga,0.01823373459932508,0.0013679890560875513,0.41685665831767665,0.4242979812279538,0.07198443579766536,2,0.25834684220986043,Sedang,-0.19947101474816098,0.023111362363567763
IDN.10.25_1,Purworejo,0.024697631697006027,0.005471956224350205,0.675062639621626,0.540134605878982,0.15256160830090792,2,0.25834684220986043,Sedang,0.07118862650070112,0.014082317810310479
IDN.10.26_1,Rembang,0.02342950245324373,0.002279981760145919,0.6664426095995896,0.5812222712062309,0.0245136186770428,2,0.25834684220986043,Sedang,0.06876692931051087,-0.07731333090443547
IDN.10.27_1,Salatiga,0.0010179289687290483,0.0009119927040583675,0.4357372785969772,0.5241469661314199,0.02821011673151751,2,0.25834684220986043,Sedang,-0.1295355641273337,0.00483634516714318
IDN.10.28_1,Semarang,0.023124807933341797,0.01595987232102143,0.4819879424799782,0.4895929312657499,0.044135630906058924,2,0.25834684220986043,Sedang,-0.11452451504666794,-0.016110034498370042
IDN.10.29_1,Sragen,0.02210525713143052,0.0009119927040583675,0.6115669863066238,0.6449729655774383,0.23443579766536965,0,0.3700323617136747,Tinggi,0.11561503776967175,0.12850787910229483
IDN.10.30_1,Sukoharjo,0.011073930969458844,0.002279981760145919,0.3850769331939134,0.42621808727718347,0.11867704280155641,2,0.25834684220986043,Sedang,-0.21189876473524227,0.07462360489696016
IDN.10.31_1,Surakarta,0.0008634089177692073,0.00045599635202918376,0.303275368045708,0.399426764963543,0.3443579766536965,2,0.25834684220986043,Sedang,-0.24415961617536963,0.28640302990798555
IDN.10.32_1,Tegal,0.022441187385522608,0.0031919744642042863,0.5760449476435273,0.4947829628617059,0.29016120066703727,2,0.25834684220986043,Sedang,-0.0009196078124124041,0.15505757693549688
IDN.10.33_1,Temanggung,0.019703954600382115,0.004559963520291838,0.4831197507273431,0.4934633967110483,0.06926070038910506,2,0.25834684220986043,Sedang,-0.10730464837741727,0.009256978597504989
